Structure,File,Extracted Energy,Predicted Energy,Energy Difference
98,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.5817735241,-3559.550538357676,1968.0312351664238
99,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.5806182621,-3559.5159463449068,1968.0646719171932
100,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.5785396493,-3559.4552017993865,1968.1233378499137
101,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.5755903427,-3559.3712870181894,1968.2043033245104
102,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.5720195564,-3559.2719909280963,1968.3000286283036
103,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.5683406707,-3559.169558697127,1968.3987819735735
104,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.5650478511,-3559.076720966475,1968.4883268846247
105,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.5621696365,-3559.0003973412745,1968.5617722952252
106,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.5597703654,-3558.938399311324,1968.6213710540765
107,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.5574640772,-3558.8813382077783,1968.6761258694219
108,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.5550576493,-3558.8185409951648,1968.736516654135
109,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.5521417075,-3558.7439766916664,1968.8081650158333
109,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.54874124,-3558.6568204557952,1968.8919207842046
110,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.5450609869,-3558.5617865810336,1968.9832744058667
111,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.5414430175,-3558.4684081934797,1969.07303482402
112,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.5383241357,-3558.386604571272,1969.1517195644283
113,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.5360049876,-3558.3252534754442,1969.2107515121556
114,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.5347308781,-3558.2906981347915,1969.2440327433087
115,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.5346038156,-3558.285832527556,1969.2487712880443
